product,rating,rating count,price,product url
Camel Women Packable Quick Dry Lightweight Sport Jacket  ,4.5 out of 5 stars,41  ,9.99,https://amazon.com/Women-Protective-Jacket-Packable-Lightweight/dp/B08TLYQKTL/ref=sr_1_59?keywords=winter+jacket&qid=1665251387&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-59
Amazon Essentials Women's Heavyweight Long-Sleeve Hooded Puffer Coat (Available in Plus Size)  ,4.5 out of 5 stars,"7,183  ",62.8,https://amazon.com/Amazon-Essentials-Womens-Standard-Heavy-Weight/dp/B07Q1D976W/ref=sr_1_60?keywords=winter+jacket&qid=1665251387&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-60
EKLENTSON Jackets for Men Thick Thermal Winter Fleece Lined Lapel Cargo Jackets  ,4.5 out of 5 stars,51  ,69.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A07830792PU52PXV1ONQ4&url=%2FEKLENTSON-Varsity-Camping-Thicken-Breathable%2Fdp%2FB09L4N3BD4%2Fref%3Dsr_1_49_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251390%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-49-spons%26psc%3D1%26smid%3DA3HTMSJMNP2EUL&qualifier=1665251390&id=4440333703507000&widgetName=sp_atf_next
MAGCOMSEN Women's Winter Coats 3-IN-1 Snow Ski Jacket Water Resistant Windproof Fleece Winter Jacket Parka  ,4.5 out of 5 stars,123  ,68.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A04833192OG7H316EW0TX&url=%2FWomen-Jacket-Winter-Snowboard-Waterproof%2Fdp%2FB08GK6ZL28%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251390%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-50-spons%26psc%3D1%26smid%3DA3U9RCE56GV0D0&qualifier=1665251390&id=4440333703507000&widgetName=sp_atf_next
Fitouch York Women Long Down Coat Jacket | With Side Vents | 700 Fill Power  ,4.6 out of 5 stars,8  ,189.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A08922812LB5VAHOO9AVN&url=%2FFitouch-Womens-Lightweight-Winter-Removable%2Fdp%2FB097SZ2SFN%2Fref%3Dsr_1_51_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251390%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-51-spons%26psc%3D1&qualifier=1665251390&id=4440333703507000&widgetName=sp_atf_next
The North Face Kids' Reversible Perrito Hooded Jacket  ,4.0 out of 5 stars,1  ,88.95,https://amazon.com/Reversible-Perrito-Hooded-Jacket-Asphalt/dp/B09V97S249/ref=sr_1_53?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-53
Amazon Essentials Men's Heavyweight Hooded Puffer Coat  ,4.6 out of 5 stars,"3,670  ",57.6,https://amazon.com/Amazon-Essentials-Standard-Heavy-Weight-Hooded/dp/B07PZ8M9H4/ref=sr_1_54?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-54
LONDON FOG Boys' Big Active Puffer Jacket Winter Coat  ,4.7 out of 5 stars,"2,530  ",44.0,https://amazon.com/London-Fog-Active-Puffer-Jacket/dp/B07B8KPF2C/ref=sr_1_55?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-55
Amazon Essentials Men's Lightweight Water-Resistant Packable Hooded Puffer Jacket  ,4.5 out of 5 stars,"7,097  ",43.4,https://amazon.com/Amazon-Essentials-Lightweight-Water-Resistant-Packable/dp/B07BN72SZ5/ref=sr_1_56?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-56
CAMEL CROWN Ski Jackets for Women Winter Coats Warm Mountain Windbreaker Female Jacket Hooded Snowboarding  ,4.0 out of 5 stars,11  ,38.99,https://amazon.com/CAMEL-CROWN-Mountain-Windbreaker-Snowboarding/dp/B0B4JBTDQG/ref=sr_1_57?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-57
FREE SOLDIER Men's Outdoor Waterproof Soft Shell Hooded Military Tactical Jacket  ,4.5 out of 5 stars,"3,380  ",51.99,https://amazon.com/FREE-SOLDIER-Waterproof-Military-Tactical/dp/B07Q4NV229/ref=sr_1_58?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-58
Simple Joys by Carter's Toddlers and Baby Boys' Puffer Jacket  ,4.7 out of 5 stars,"1,942  ",31.4,https://amazon.com/Simple-Joys-Carters-Toddler-Puffer/dp/B083XF5R7Y/ref=sr_1_59?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-59
Arctix Girls Jackalope Insulated Winter Jacket  ,4.7 out of 5 stars,"1,620  ",67.0,https://amazon.com/Arctix-Jackalope-Insulated-Winter-X-Large/dp/B078YJ7X1Z/ref=sr_1_60?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-60
Columbia Men's Tipton Peak Insulated Jacket  ,4.6 out of 5 stars,203  ,180.0,https://amazon.com/Columbia-Tipton-Insulated-Jacket-meium/dp/B085BPNKB5/ref=sr_1_62?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-62
Columbia Women's Heavenly Jacket  ,4.8 out of 5 stars,"2,140  ",104.17,https://amazon.com/Columbia-Womens-Heavenly-Jacket-Black/dp/B077Y5W7SF/ref=sr_1_63?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-63
"Winter Clothes for Women,2022 Fashion Warm Coats Casual Fuzzy Fleece Sherpa Jackets Hoodies Pullover Plus Size Plush Tops  ",5.0 out of 5 stars,2  ,17.69,https://amazon.com/Winter-Coats-Oversized-Sweatshirt-Outerwear/dp/B0BGP783F1/ref=sr_1_64?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-64
MOERDENG Women's Waterproof Ski Jacket Warm Winter Snow Coat Mountain Windbreaker Hooded Raincoat Jacket  ,4.5 out of 5 stars,"25,623  ",69.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0359451F6KO2LZ9DTJG&url=%2FMOERDENG-Waterproof-Mountain-Windbreaker-Raincoat%2Fdp%2FB07W7D7FD9%2Fref%3Dsr_1_65_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251390%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-65-spons%26psc%3D1&qualifier=1665251390&id=4440333703507000&widgetName=sp_mtf
EKLENTSON Men's Cotton Lightweight Multi Pockets Zip Front Stand Collar Military Jackets Windbreaker  ,4.5 out of 5 stars,"3,712  ",49.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A02194883B5UONO1W8W9Y&url=%2FEKLENTSON-Military-Jackets-Bomber-Jacket%2Fdp%2FB07GB7WZR5%2Fref%3Dsr_1_66_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251390%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-66-spons%26psc%3D1%26smid%3DA3HTMSJMNP2EUL&qualifier=1665251390&id=4440333703507000&widgetName=sp_mtf
Wantdo Women's Waterproof Ski Jacket Hooded Snow Coat Mountain Winter Parka Snowboarding Jackets  ,4.5 out of 5 stars,294  ,73.97,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0238488Y6V6ZNTQWNIM&url=%2FWantdo-Waterproof-Windproof-Outdoor-Windbreaker%2Fdp%2FB08PZ3C9CP%2Fref%3Dsr_1_67_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251390%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-67-spons%26psc%3D1&qualifier=1665251390&id=4440333703507000&widgetName=sp_mtf
Girl's Waterproof Ski Jacket Warm Winter Snow Coat Hooded Windproof Raincoat  ,5.0 out of 5 stars,3  ,69.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A01648682KP7MB9YLSHVC&url=%2FWaterproof-Jacket-Winter-Windproof-RaincoatLCGY-Girl-Black-14-16%2Fdp%2FB0B7RWCVPD%2Fref%3Dsr_1_68_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251390%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-68-spons%26psc%3D1&qualifier=1665251390&id=4440333703507000&widgetName=sp_mtf
"The Children's Place Baby Toddler & Baby and Toddler Boy Heavy 3 in 1 Winter Jacket, Wind Water-Resistant Shell, Fleece Inner  ",5.0 out of 5 stars,1  ,41.97,https://amazon.com/Childrens-Place-Toddler-Winter-Water-Resistant/dp/B09XC428KQ/ref=sr_1_70?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-70
ZeroXposur Boys Puffer Jacket Hooded Kids Winter Coat with Elastic Cuff  ,4.5 out of 5 stars,103  ,26.99,https://amazon.com/ZeroXposur-Puffer-Jacket-Elastic-Heather/dp/B096CKJ477/ref=sr_1_71?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-71
Columbia Women's Suttle Mountain Long Insulated Jacket  ,4.7 out of 5 stars,"1,486  ",159.99,https://amazon.com/Columbia-Womens-Suttle-Mountain-Insulated/dp/B07JC2HT2G/ref=sr_1_72?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-72
Columbia Men's Granite Mountain Fleece Jacket  ,4.6 out of 5 stars,"2,845  ",49.92,https://amazon.com/Columbia-Granite-Mountain-Fleece-X-Large/dp/B00OU8A5H6/ref=sr_1_74?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-74
Arctix Boys Slalom Insulated Winter Jacket  ,4.6 out of 5 stars,"1,618  ",60.17,https://amazon.com/Arctix-Slalom-Insulated-Winter-Jacket/dp/B078YJXL4L/ref=sr_1_75?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-75
The North Face Men's Apex Elevation Jacket  ,4.7 out of 5 stars,343  ,209.95,https://amazon.com/North-Face-Mens-Elevation-Jacket/dp/B07M6L4LYP/ref=sr_1_76?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-76
Condor Summit Zero Men's Lightweight Soft Shell Jacket  ,4.6 out of 5 stars,124  ,82.95,https://amazon.com/Condor-SUMMIT-Lightweight-Shell-Jacket/dp/B007WY01ZQ/ref=sr_1_77?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-77
"The Children's Place Baby Girls and Toddler Medium Weight Puffer Jacket, Wind, Water-Resistant  ",4.6 out of 5 stars,20  ,21.45,https://amazon.com/Childrens-Place-Toddler-Medium-Water-Resistant/dp/B09XC475NQ/ref=sr_1_78?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-78
"Columbia Women's Peak to Park Insulated Jacket, Water Resistant and Insulated  ",4.6 out of 5 stars,"1,983  ",92.2,https://amazon.com/Columbia-Womens-Insulated-Jacket-Medium/dp/B076VNT71B/ref=sr_1_79?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-79
Calvin Klein Men’s Water and Wind Resistant Hooded Coat from Fall Into Winter  ,4.7 out of 5 stars,107  ,79.99,https://amazon.com/Calvin-Klein-Hooded-Resistant-Jacket/dp/B08ZNWLSBF/ref=sr_1_80?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-80
Pooluly Men's Ski Jacket Warm Winter Waterproof Windbreaker Hooded Raincoat Snowboarding Jackets  ,4.6 out of 5 stars,"4,773  ",49.49,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A06795692ZUTVFQEQCRPB&url=%2FPooluly-Waterproof-Windbreaker-Raincoat-Snowboarding%2Fdp%2FB08GK37HKJ%2Fref%3Dsr_1_81_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251390%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-81-spons%26psc%3D1&qualifier=1665251390&id=4440333703507000&widgetName=sp_mtf
MAGCOMSEN Men's Winter Coats Waterproof Ski Snow Jacket Warm Fleece Jacket Parka Raincoats with Multi-Pockets  ,4.5 out of 5 stars,"3,845  ",63.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A08318983633C7VI5V3CP&url=%2FMAGCOMSEN-Waterproof-Snowboarding-Raincoats-Windbreaker%2Fdp%2FB07HNZC5SF%2Fref%3Dsr_1_82_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251390%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-82-spons%26psc%3D1%26smid%3DA3U9RCE56GV0D0&qualifier=1665251390&id=4440333703507000&widgetName=sp_mtf
Wantdo Women's Mountain Waterproof Ski Jacket Windproof Rain Jacket Winter Warm Hooded Coat  ,4.6 out of 5 stars,"14,571  ",79.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A10256351JSUWNGGSAGDU&url=%2FWantdo-Mountain-Waterproof-Windproof-Blending%2Fdp%2FB07PHFS5FF%2Fref%3Dsr_1_83_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251390%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-83-spons%26psc%3D1&qualifier=1665251390&id=4440333703507000&widgetName=sp_mtf
Men's Winter Jacket Heavyweight Fleece Hoodies Full Zip Up Sherpa Lined Fleece Sweatshirt  ,4.4 out of 5 stars,601  ,39.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A088036721J2E15SJSJ3N&url=%2FFleece-Jackets-Winter-Workout-Flannel%2Fdp%2FB08HHDB1LN%2Fref%3Dsr_1_84_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251390%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-84-spons%26psc%3D1&qualifier=1665251390&id=4440333703507000&widgetName=sp_mtf
Columbia Boys' Glennaker Sherpa Lined Jacket  ,4.8 out of 5 stars,221  ,75.0,https://amazon.com/Columbia-Little-Glennaker-Sherpa-Collegiate/dp/B08MPR9Y34/ref=sr_1_85?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-85
Orolay Women's Thickened Down Jacket  ,4.5 out of 5 stars,"23,183  ",149.99,https://amazon.com/Orolay-Womens-Thickened-Jacket-Green/dp/B00HHOXRZC/ref=sr_1_86?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-86
Spmor Women's Lightweight Waterproof Jacket Packable Windbreaker Running Coat  ,4.1 out of 5 stars,"2,132  ",24.99,https://amazon.com/Spmor-Lightweight-Waterproof-Windbreaker-Fluorescent/dp/B09XTYT57R/ref=sr_1_87?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-87
"Columbia Women’s Chatfield Hill Winter Jacket, Water repellent & Breathable  ",4.6 out of 5 stars,"1,240  ",111.99,https://amazon.com/Columbia-Womens-Chatfield-Jacket-Medium/dp/B08MV8ZZHQ/ref=sr_1_88?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-88
Simple Joys by Carter's Unisex Babies' Hooded Sweater Jacket with Sherpa Lining  ,4.8 out of 5 stars,"17,908  ",17.6,https://amazon.com/Simple-Joys-Carters-Hooded-Sweater/dp/B07CL5H4FQ/ref=sr_1_89?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-89
Columbia Women's Heavenly Hooded Jacket  ,4.7 out of 5 stars,799  ,140.17,https://amazon.com/Columbia-Womens-Heavenly-Hooded-Jacket/dp/B01MZZU82P/ref=sr_1_90?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-90
Columbia Men's White Out II Insulated Omni Heat Hooded Jacket  ,4.7 out of 5 stars,497  ,134.15,https://amazon.com/Columbia-White-Insulated-Hooded-Jacket/dp/B07XHNGF97/ref=sr_1_91?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-91
Wantdo Women's Hooded Packable Ultra Light Weight Short Down Jacket  ,4.3 out of 5 stars,"11,360  ",66.97,https://amazon.com/Wantdo-Womens-Hooded-Packable-Outwear/dp/B013LAZ5NC/ref=sr_1_92?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-92
Columbia Boys' Powder Lite Hooded Jacket  ,4.8 out of 5 stars,644  ,114.78,https://amazon.com/Columbia-Powder-Hooded-Jacket-Black/dp/B07JCF49T6/ref=sr_1_94?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-94
COOFANDY Men's Corduroy Shirt Casual Shacket Long Sleeve Button Down Lightweight Jacket  ,5.0 out of 5 stars,1  ,26.99,https://amazon.com/COOFANDY-Corduroy-Jacket-Stretch-Shacket/dp/B0BD5RFKWB/ref=sr_1_95?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-95
Little Beauty Hoodies for Men Zip Up Sweashirts Fleece Sherpa Lined Winter Wool Heavyweight Jacket  ,4.5 out of 5 stars,"2,736  ",42.99,https://amazon.com/Little-Beauty-Heavyweight-Sweatshirts-Black-Grey/dp/B07J28Y9Y1/ref=sr_1_96?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-96
Columbia Men's Fivemile Butte Hooded Jacket  ,4.7 out of 5 stars,518  ,106.77,https://amazon.com/Columbia-Fivemile-Butte-Hooded-Jacket/dp/B07WWJC6RG/ref=sr_1_97?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-97
Columbia Women's Ember Springs Long Down Jacket  ,4.7 out of 5 stars,144  ,280.0,https://amazon.com/Columbia-Womens-Ember-Springs-Jacket/dp/B0814BYG1R/ref=sr_1_99?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-99
Columbia Women's White Out ll Omni Heat Hooded Jacket Puffer  ,4.6 out of 5 stars,300  ,70.13,https://amazon.com/Columbia-Womens-Hooded-Jacket-Puffer/dp/B09H51V5S3/ref=sr_1_101?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-101
Carter's Little Boys' Fleece Lined Jacket (Toddler/Kid)  ,4.8 out of 5 stars,"2,428  ",42.99,https://amazon.com/Carters-Little-Fleece-Jacket-Toddler/dp/B013SMMJFU/ref=sr_1_102?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-102
Golden Camel Men's Winter Ski Jacket Mountain Snow Coat Waterproof Detachable Hood Windproof Fleece Rain Jacket  ,4.8 out of 5 stars,9  ,34.99,https://amazon.com/Golden-Mountain-Waterproof-Detachable-Windproof/dp/B0B5L6QMSK/ref=sr_1_103?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-103
Columbia Girls' Heavenly Long Jacket  ,4.8 out of 5 stars,341  ,84.95,https://amazon.com/Columbia-Youth-Girls-Heavenly-Jacket/dp/B0814CGMJB/ref=sr_1_104?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-104
Mens Mountain Waterproof Ski Snow Jacket Windproof Raincoat Winter Warm Hooded Coat  ,4.5 out of 5 stars,143  ,34.99,https://amazon.com/Mountain-Waterproof-Windproof-Raincoat-Camouflage/dp/B095S28D8K/ref=sr_1_105?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-105
Columbia Girls' Horizon Ride Jacket  ,4.9 out of 5 stars,31  ,73.49,https://amazon.com/Columbia-Horizon-Jacket-Sparklers-Medium/dp/B0814BKR2J/ref=sr_1_106?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-106
Women's Mountain Waterproof Ski Jacket Windproof Rain Windbreaker Winter Warm Hooded Snow Coat  ,4.6 out of 5 stars,"2,206  ",54.99,https://amazon.com/Womens-Mountain-Waterproof-Windproof-Windbreaker/dp/B097H2PT9H/ref=sr_1_107?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-107
MEWOW Women's Winter Mid Length Thick Warm Faux Lamb Wool Lined Jacket Coat  ,3.9 out of 5 stars,"4,799  ",37.99,https://amazon.com/mewow-Womens-Winter-Length-Jacket/dp/B01LW70F17/ref=sr_1_108?keywords=winter+jacket&qid=1665251390&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-108
Wantdo Women's Waterproof Ski Jacket Hooded Snow Coat Mountain Winter Parka Snowboarding Jackets  ,4.5 out of 5 stars,294  ,73.97,https://amazon.com/sspa/click?ie=UTF8&spc=MTozODYyMjAyOTc1ODEwNzg1OjE2NjUyNTEzOTM6c3BfYXRmX25leHQ6MjAwMDI5MDM5MDk3MTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FWantdo-Snowboarding-Jackets-Waterproof-Outwear%2Fdp%2FB08PZ2PV12%2Fref%3Dsr_1_98_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251393%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-98-spons%26psc%3D1
WenVen Men's Winter Military Thicken Parka Jacket Warm Coat with Removable Hood  ,4.4 out of 5 stars,"1,928  ",75.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTozODYyMjAyOTc1ODEwNzg1OjE2NjUyNTEzOTM6c3BfYXRmX25leHQ6MjAwMDUyMDE5MjUxNTgxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FWenVen-Sherpa-Hooded-Jacket-Medium%2Fdp%2FB071G4G9L2%2Fref%3Dsr_1_99_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251393%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-99-spons%26psc%3D1
